filename,start,end,label
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,240.948,241.982,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,256.01,257.082,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,330.03,331.139,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,334.725,335.871,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,434.601,436.006,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,440.756,442.123,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,480.695,482.285,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,495.204,496.423,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,519.323,520.431,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,564.492,565.49,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,578.428,579.352,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,604.654,606.132,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,600.144,601.327,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,590.644,592.271,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,634.853,636.295,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,648.308,649.454,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,656.847,657.882,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,670.394,671.983,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,666.439,667.548,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,653.612,654.721,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,683.645,685.235,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,754.099,755.244,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,797.051,798.27,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,806.938,808.01,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,827.453,828.784,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,829.967,831.113,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,857.616,858.577,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,866.413,867.3,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,873.621,874.73,up
NOPP6_EST_20090329/NOPP6_EST_20090329_184500.wav,889.497,891.05,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,12.101,13.838,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,65.144,66.401,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,93.588,94.807,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,130.071,131.069,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,146.076,147.111,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,170.75,171.711,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,175.259,176.331,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,223.054,224.126,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,257.393,258.502,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,270.885,271.846,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,279.257,280.366,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,292.86,294.043,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,304.596,305.816,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,350.061,351.318,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,389.188,390.703,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,445.225,446.667,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,508.489,509.672,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,511.889,513.035,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,527.285,528.061,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,567.705,568.999,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,579.33,580.18,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,618.549,619.732,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,626.902,627.901,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,628.714,629.49,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,679.317,680.389,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,683.679,684.936,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,716.595,717.889,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,732.434,733.654,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,780.709,781.929,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,823.181,824.142,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,838.595,839.667,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,862.954,864.026,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,870.494,871.899,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,882.138,883.358,up
NOPP6_EST_20090329/NOPP6_EST_20090329_190000.wav,887.757,888.866,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,18.289,19.841,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,41.114,42.334,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,174.868,175.903,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,247.853,249.332,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,267.721,269.052,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,262.99,264.209,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,281.767,282.691,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,363.642,365.084,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,388.685,389.794,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,402.103,403.286,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,421.343,422.452,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,443.688,445.092,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,447.162,448.863,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,449.861,451.413,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,454.222,455.775,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,557.851,559.107,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,644.66,645.473,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,669.038,670.443,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,713.321,714.54,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,720.344,721.268,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,744.832,746.2,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,796.101,797.136,up
NOPP6_EST_20090329/NOPP6_EST_20090329_191500.wav,825.561,826.892,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,49.446,50.74,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,50.555,51.627,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,119.936,121.045,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,158.822,160.042,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,200.369,201.626,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,249.827,251.158,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,297.991,299.654,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,334.53,335.787,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,344.196,345.564,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,411.175,412.283,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,453.239,454.607,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,478.8,479.724,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,503.067,504.287,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,511.864,512.862,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,530.549,531.695,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,577.493,579.342,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,625.99,627.025,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,752.499,753.645,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,832.655,834.208,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,828.755,829.864,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,854.334,856.867,up
NOPP6_EST_20090329/NOPP6_EST_20090329_193000.wav,890.966,892.296,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,45.229,46.559,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,115.22,116.44,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,129.747,130.856,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,154.42,155.566,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,166.452,167.782,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,214.911,217.314,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,228.865,230.159,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,347.445,348.628,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,370.086,371.379,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,385.259,386.701,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,417.769,418.952,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,488.278,489.313,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,497.112,498.184,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,542.467,543.539,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,670.99,671.951,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,747.006,748.189,up
NOPP6_EST_20090329/NOPP6_EST_20090329_194500.wav,811.619,812.691,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,73.281,74.575,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,124.809,125.954,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,171.05,172.714,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,203.19,204.558,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,209.825,211.008,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,216.923,218.253,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,271.001,272.812,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,282.589,283.698,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,292.569,293.678,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,315.69,316.762,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,333.396,334.431,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,384.24,385.422,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,417.341,418.745,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,486.851,487.849,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,503.337,505.074,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,510.896,512.005,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,538.859,541.003,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,648.938,650.195,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,816.809,818.288,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,850.058,851.167,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,882.217,883.769,up
NOPP6_EST_20090329/NOPP6_EST_20090329_200000.wav,888.538,889.61,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,33.745,35.297,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,40.953,42.209,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,52.91,54.204,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,145.228,146.632,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,171.527,172.895,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,195.129,196.09,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,202.318,203.834,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,233.128,234.717,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,246.49,247.858,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,263.457,265.046,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,296.835,298.203,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,319.956,321.435,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,321.435,323.098,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,324.281,325.427,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,335.37,336.442,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,346.958,348.326,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,398.227,399.41,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,401.554,402.884,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,421.015,422.161,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,455.521,457.147,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,534.051,535.529,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,574.452,576.005,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,604.966,606.592,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,628.457,629.898,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,639.158,640.488,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,644.406,645.811,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,660.892,662.445,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,688.098,689.576,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,703.216,704.879,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,709.98,711.755,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,734.358,736.28,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,842.829,844.011,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,865.728,866.911,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,887.259,889.033,up
NOPP6_EST_20090329/NOPP6_EST_20090329_201500.wav,893.654,895.095,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,33.797,35.275,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,39.267,40.746,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,88.244,89.353,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,92.606,93.715,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,140.77,142.914,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,165.222,166.589,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,175.017,176.607,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,189.378,190.819,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,218.228,219.337,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,212.388,213.977,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,268.351,269.756,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,260.219,261.217,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,295.242,296.536,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,272.38,274.117,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,309.159,310.453,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,352.998,354.292,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,359.726,360.872,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,363.311,364.309,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,364.531,365.64,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,398.15,399.628,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,423.304,424.486,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,471.357,472.466,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,481.244,482.871,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,532.144,533.401,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,553.232,554.488,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,581.897,582.858,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,623.445,624.553,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,633.684,634.903,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,683.067,684.213,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,688.279,689.573,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,702.603,703.933,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,725.391,727.165,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,866.87,868.644,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,878.495,879.826,up
NOPP6_EST_20090329/NOPP6_EST_20090329_203000.wav,893.078,894.26,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,23.85,25.144,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,58.282,59.65,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,79.0,80.294,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,98.351,100.162,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,227.41,228.445,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,258.404,259.476,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,290.23,291.154,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,325.623,326.991,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,346.083,347.635,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,364.916,366.025,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,796.229,797.116,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,824.709,826.077,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,838.811,840.327,up
NOPP6_EST_20090329/NOPP6_EST_20090329_204500.wav,865.85,867.329,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,21.0,21.961,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,78.128,79.791,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,97.793,99.271,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,99.179,100.066,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,108.309,110.342,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,145.735,147.029,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,174.345,175.343,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,218.129,219.127,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,257.976,258.937,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,287.787,289.155,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,299.486,300.78,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,306.399,307.47,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,307.618,308.69,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,341.976,342.937,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,348.02,349.351,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,368.738,369.847,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,472.644,474.011,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,526.537,528.237,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,534.854,536.148,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,543.337,544.631,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,580.837,582.057,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,625.637,627.153,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,635.174,636.468,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,642.585,643.583,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,651.715,652.824,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,681.933,683.079,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,689.326,690.546,up
NOPP6_EST_20090329/NOPP6_EST_20090329_210000.wav,691.414,692.449,up
NOPP6_EST_20090329/NOPP6_EST_20090329_211500.wav,54.228,55.595,up
NOPP6_EST_20090329/NOPP6_EST_20090329_211500.wav,99.139,100.211,up
NOPP6_EST_20090329/NOPP6_EST_20090329_211500.wav,141.167,142.202,up
NOPP6_EST_20090329/NOPP6_EST_20090329_211500.wav,194.321,195.467,up
NOPP6_EST_20090329/NOPP6_EST_20090329_211500.wav,272.74,273.738,up
NOPP6_EST_20090329/NOPP6_EST_20090329_211500.wav,882.662,884.067,up
NOPP6_EST_20090329/NOPP6_EST_20090329_213000.wav,110.206,112.35,up
NOPP6_EST_20090329/NOPP6_EST_20090329_213000.wav,247.712,248.747,up
NOPP6_EST_20090329/NOPP6_EST_20090329_213000.wav,559.816,560.592,up
NOPP6_EST_20090329/NOPP6_EST_20090329_214500.wav,74.144,75.253,up
NOPP6_EST_20090329/NOPP6_EST_20090329_214500.wav,77.896,78.709,up
NOPP6_EST_20090329/NOPP6_EST_20090329_214500.wav,80.631,81.297,up
NOPP6_EST_20090329/NOPP6_EST_20090329_214500.wav,190.155,191.819,up
NOPP6_EST_20090329/NOPP6_EST_20090329_220000.wav,8.622,9.768,up
NOPP6_EST_20090329/NOPP6_EST_20090329_220000.wav,105.708,106.632,up
NOPP6_EST_20090329/NOPP6_EST_20090329_220000.wav,108.406,109.294,up
NOPP6_EST_20090329/NOPP6_EST_20090329_220000.wav,111.16,111.973,up
NOPP6_EST_20090329/NOPP6_EST_20090329_220000.wav,264.523,266.039,up
NOPP6_EST_20090329/NOPP6_EST_20090329_220000.wav,293.115,294.335,up
NOPP6_EST_20090329/NOPP6_EST_20090329_220000.wav,330.245,331.576,up
NOPP6_EST_20090329/NOPP6_EST_20090329_220000.wav,353.81,354.771,up
NOPP6_EST_20090329/NOPP6_EST_20090329_220000.wav,649.724,651.092,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,154.368,155.55,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,646.579,647.503,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,649.425,650.238,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,675.059,676.168,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,706.867,707.939,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,710.434,711.765,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,749.449,750.447,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,752.221,753.293,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,784.639,786.043,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,795.765,796.874,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,780.758,781.793,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,868.38,869.489,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,885.698,887.251,up
NOPP6_EST_20090329/NOPP6_EST_20090329_221500.wav,891.797,892.684,up
NOPP6_EST_20090329/NOPP6_EST_20090329_223000.wav,12.552,13.846,up
NOPP6_EST_20090329/NOPP6_EST_20090329_223000.wav,56.391,58.018,up
NOPP6_EST_20090329/NOPP6_EST_20090329_223000.wav,94.52,96.146,up
NOPP6_EST_20090329/NOPP6_EST_20090329_223000.wav,263.096,264.315,up
NOPP6_EST_20090329/NOPP6_EST_20090329_223000.wav,384.504,385.76,up
NOPP6_EST_20090329/NOPP6_EST_20090329_223000.wav,417.716,419.083,up
NOPP6_EST_20090329/NOPP6_EST_20090329_223000.wav,430.117,431.226,up
NOPP6_EST_20090329/NOPP6_EST_20090329_223000.wav,445.124,446.418,up
NOPP6_EST_20090329/NOPP6_EST_20090329_224500.wav,198.923,200.032,up
NOPP6_EST_20090329/NOPP6_EST_20090329_224500.wav,192.639,193.97,up
NOPP6_EST_20090329/NOPP6_EST_20090329_224500.wav,190.865,192.011,up
NOPP6_EST_20090329/NOPP6_EST_20090329_224500.wav,819.306,820.489,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,31.008,32.228,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,397.135,398.355,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,486.846,488.029,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,508.119,509.265,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,538.374,539.483,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,556.985,557.983,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,570.126,571.309,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,600.972,602.118,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,652.981,654.089,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,692.735,693.844,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,699.74,701.255,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,724.561,725.855,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,729.403,730.623,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,792.538,793.573,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,799.912,801.501,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,800.873,801.871,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,851.698,853.14,up
NOPP6_EST_20090329/NOPP6_EST_20090329_231500.wav,868.904,869.928,up
NOPP6_EST_20090329/NOPP6_EST_20090329_233000.wav,54.125,55.16,up
NOPP6_EST_20090329/NOPP6_EST_20090329_233000.wav,40.966,42.593,up
NOPP6_EST_20090329/NOPP6_EST_20090329_233000.wav,65.677,66.712,up
NOPP6_EST_20090329/NOPP6_EST_20090329_233000.wav,103.583,104.914,up
NOPP6_EST_20090329/NOPP6_EST_20090329_233000.wav,110.865,111.789,up
NOPP6_EST_20090329/NOPP6_EST_20090329_233000.wav,117.426,118.757,up
